address,area,broker,code,email,englishName,fax,industry,legalRepresentative,listingDate,name,phone,postcode,secretaries,shortname,totalStockEquity,transferMode,website
福州市鼓楼区软件大道89号福州软件园B区23号楼503室,福建省,兴业证券股份有限公司,871408,hongli@jaziinfo.com,"Fujian Jiazi Information Technology Co., Ltd",0591-87867580,软件和信息技术服务业,黄解英,20170509,福建甲子信息技术股份有限公司,0591-38377508,null,洪丽,甲子股份,10000000,协议,http://www.jaziinfo.com/
沈阳市铁西区滑翔路25号,辽宁省,开源证券股份有限公司,871409,chenxin@sydxsj.com,SHENYANG TELECOM PLANNING AND DESIGN INSTITUTE CORP,024-25921616,软件和信息技术服务业,王启扬,20170518,沈阳市电信规划设计院股份有限公司,024-25897802,null,陈馨,沈信股份,50400000,协议,http://www.sydxsj.com/
上海市崇明县长江农场长江大街260号6幢346室,上海市,东吴证券股份有限公司,871410,lan-zhai@runsun-service.com,"Shanghai RunSun XinFu information technology Co.,Ltd",021-33183579,软件和信息技术服务业,张水萍,20170524,上海芮森鑫服信息技术股份有限公司,021-61121259,null,翟岚,芮森鑫服,12000000,协议,null
广州市番禺区东环街番禺大道北555号天安总部中心15号楼801、802,广东省,财富证券有限责任公司,871411,gzcy6190@126.com,"Guangzhou SKYI Information Technology Co.,Ltd.",020-87745921,软件和信息技术服务业,王忱,20170509,广州市天奕信息技术股份有限公司,020-87794747,null,蔡芸,天奕股份,10500000,协议,http://www.skyi.com.cn
汕头市澄海区城区中山南路,广东省,国金证券股份有限公司,871412,admin@greatai.cn,"Guangdong Hongtai Fashion CO., LTD.",0754-85868733,纺织服装、服饰业,蔡极鸿,20170504,广东鸿泰时尚服饰股份有限公司,0754-85866555,null,蔡跃,鸿泰时尚,38000000,协议,www.greatai.cn
郑州市郑东新区商都路166号A.B塔楼18层A1801,河南省,中原证券股份有限公司,871413,ziyungufen@126.com,Henan unis cloud computing co. LTD,0371-55198910,软件和信息技术服务业,罗建辉,20170511,河南紫云云计算股份有限公司,0371-55198900,null,申健,紫云股份,10000000,协议,www.ziyungufen.com
上海市松江区文翔东路 58 号 10 幢 6 层,上海市,申万宏源证券有限公司,871414,lvyg@vanytech.com,Shanghai Vany Technology Corp.,021-34619926,软件和信息技术服务业,许可,20170516,上海万雍科技股份有限公司,18621851988,null,吕勇刚,万雍科技,12941170,协议,http://www.vanytech.com
南京市六合区雄州工业园,江苏省,安信证券股份有限公司,871415,xuyongjian@china-oulu.com,"Nanjing Oulu Electric Co., Ltd.",025-58822788,电气机械和器材制造业,江华,20170519,南京欧陆电气股份有限公司,025-57506668,null,徐永健,欧陆电气,50800000,协议,www.china-oulu.com
北京市顺义区府前西街南侧(储备库),北京市,开源证券股份有限公司,871416,Cui4325@126.com,"Beijing JinBaiWan Restaurant Co.,Ltd.",010-69428199,餐饮业,邓超,20170517,北京金百万餐饮股份有限公司,010-69428199,null,崔大超,金百万,20268400,协议,http://www.jinbaiwan.com
麻城市南湖办事处十里铺村,湖北省,恒泰证券股份有限公司,871417,Wujian78@sohu.com,"Hubei Province Huajian Stone Co.,Ltd.",0713-2700075,非金属矿物制品业,李龙才,20170512,湖北省华建石材股份有限公司,13975892288,null,邬剑,华建股份,100000000,协议,http://www.huajianjt.com/
天津华苑产业区海泰发展六道6号海泰绿色产业基地G座3层G-301-04,天津市,华金证券股份有限公司,871418,zhangyang821204@163.com,"Tianjin ZhongShang Media Co.,Ltd",022-23161025,商务服务业,韩松,20170516,天津市中尚传媒股份有限公司,022-23161023,null,张杨,中尚传媒,10000000,协议,http://www.tjzscm.net
四会市东城区陶塘村委企岗,广东省,华安证券股份有限公司,871419,gdfyhb3289180@163.com,,,废弃资源综合利用业,黄志庭,20170508,广东丰裕环保科技股份有限公司,0758-3289180,526200,巫杰洪,丰裕环保,11000000,协议,
北京市海淀区学院路30号科群大厦3层311室,北京市,中信建投证券股份有限公司,871420,qiuxiangfu@jhbytech.com,"Beijing JHBY Technology Co., LTD",010-67806966-808,软件和信息技术服务业,徐肖伟,20170505,北京金恒博远科技股份有限公司,010-67806966-822,null,邱香富,金恒博远,10000000,协议,www.jhbytech.com
新乡市(高新区)开发区静东街坊,河南省,国融证券股份有限公司,871421,tailonggufen@163.com,"Henan Tailong Power Equipment Co.,LTD.",0373-6383568,电气机械和器材制造业,王红刚,20170503,河南泰隆电力设备股份有限公司,0373-6383590,null,荆惠娟,泰隆电力,50000000,协议,www.hntldl.com
武昌区徐东大街88号都市经典D栋18-19层2室,湖北省,申万宏源证券有限公司,871422,whqcst@whqcst.com,"Wuhan Qiancheng Pile-driving Technology Co.,Ltd",027-88515421-800,土木工程建筑业,郭克诚,20170502,武汉谦诚桩工科技股份有限公司,027-88515421,null,胡艳娥,谦诚桩工,43000000,协议,http://www.whqcst.com/
北京市海淀区北坞创新园23号院5号楼,北京市,东北证券股份有限公司,871423,qiwenzhong@sinomvtech.com,"BEIJING SINO-MV TECHNOLOGIES CO.,LTD.",88840861,专用设备制造业,张殿斌,20170511,北京华夏视科技术股份有限公司,010-88840406转8808,null,仲启文,华夏视科,22000000,协议,www.sinomvtech.com
南京市江宁区东山街道竹山路68号江宁万达广场(西区)6幢904,江苏省,西南证券股份有限公司,871424,jsjglq@126.com,"JiangSu JingGu Environment Construction Co.,LTD",025-86112232,土木工程建筑业,华小兵,20170508,江苏景古环境建设股份有限公司,025-86112230,null,陆群,景古环境,36500000,协议,http://www.jing-gu.cn
山东省烟台市经济技术开发区珠江路28号,山东省,国联证券股份有限公司,871425,office@foodmate.net,"Yantai Foodmate Information Technology Co., Ltd.",0535-2129828,互联网和相关服务,李远钊,20170515,烟台富美特信息科技股份有限公司,0535-6730582,null,冯木香,富美特,2200000,协议,www.foodmate.net
武汉市汉阳区龟山北路1号,湖北省,方正证券股份有限公司,871426,zscultureboard@qq.com,null,027-84718755,商务服务业,张润斌,20170605,武汉致盛文化创意产业股份有限公司,027-84718755,null,王慧,致盛文化,11000000,协议,www.hanyangzao.com
黑龙江省哈尔滨市南岗区中山路207号,黑龙江省,恒泰证券股份有限公司,871427,weilian9968@163.com,无,0451-87019968,建筑装饰和其他建筑业,郭兵,20170602,黑龙江威联工程技术股份有限公司,0451-87019968,null,吴雨佳,威联股份,20000000,协议,www.weiliangufen.com
武汉市东湖开发区华师园北路16号,湖北省,长城证券股份有限公司,871428,13971209355@139.com,"GEMMING LASER CO.,LTD.",027-87925611,专用设备制造业,张爱萍,20170508,武汉嘉铭激光股份有限公司,027-87926887,null,胡君,嘉铭激光,16000000,协议,http://www.gemminglaser.com
东莞市东城区东城路世博广场J区1103,广东省,东莞证券股份有限公司,871429,null,null,076922244451,软件和信息技术服务业,null,20170511,广东莞银信息科技股份有限公司,076922244451,null,朱华斌,莞银股份,12155000,协议,null
北京市朝阳区建外郎家园10号19幢B1-01,北京市,安信证券股份有限公司,871430,sunny@entgroup.cn,"Beijing Entgroup Century Data Technology Co.,Ltd.Entgroup",010-85899985-839,软件和信息技术服务业,郜寿智,20170531,北京艺恩世纪数据科技股份有限公司,010-85899985,null,葛昕,艺恩数据,5075000,协议,www.entgroup.com.cn
泰兴市澄江西一路3号,江苏省,东吴证券股份有限公司,871431,15852999971@126.com,"JIANGSU HONGJI HUANDIAN CO.,LTD.",0523-87595336,电气机械和器材制造业,秦天庆,20170511,江苏宏基环电股份有限公司,0523-87011228,null,徐佳林,宏基环电,48000000,协议,www.cnhjhd.cn
宁波保税区港东大道5号4楼411室,浙江省,招商证券股份有限公司,871432,libh@zzheng.con.cn,"NFTZ Zhengzheng E-commerce Co., Ltd",0574-86826826,零售业,姚正正,20170626,宁波保税区正正电子商务股份有限公司,0574-86826826,null,李保洪,正正电商,20630529,协议,www.zzheng.com.cn
南宁市科园大道37号广西农业科技市场508室,广西省,中信建投证券股份有限公司,871433,joeyang@gxjjr.com,"GuangXi JJR Science & TechnologyCO.,LTD(缩写:JJR)",0771-3215572,软件和信息技术服务业,温标堂,20170531,广西捷佳润科技股份有限公司,0771-3293049,null,杨卓锦,捷佳润,25497500,协议,www.jjr.com.cn
杭州市拱墅区城发天地大厦1602-1607、1609、1611-1614室,浙江省,财通证券股份有限公司,871434,fz@kxservice.cc,无,0571-56665882,房地产业,王鹄,20170519,浙江康禧物业服务股份有限公司,0571-56757528,null,傅钟,康禧服务,10500000,协议,http://www.konxiservice.com
石家庄市裕华区建华南大街106号,河北省,西部证券股份有限公司,871435,zhangyujing11@sina.com,"Hebei Eastern Field vision culture communication CO.,LTD",0311-85612301,广播、电视、电影和影视录音制作业,张杰,20170502,河北东方视野文化传播股份有限公司,0311-85612301,null,张玉晶,东方视野,10000000,协议,www.hbeast.cn
江苏省徐州市贾汪区贾汪镇泉东村206国道东侧,江苏省,江海证券有限公司,871436,xzxn@xzxn.net,"Jiangsu Xunai New Material Technology CO.,LTD",0516-87711880,非金属矿物制品业,彭广成,20170518,江苏徐耐新材料科技股份有限公司,0516-87719000,null,孙飞,徐耐科技,43013436,协议,www.xzxn.net
上海市黄浦区南苏州路255号,上海市,东方花旗证券有限公司,871437,info@sfsigroup.com,"Shanghai SF Service Industries Co.,Ltd.",021-60738688,房地产业,周超,20170608,上海上房物业服务股份有限公司,021-60738686,null,徐建荣,上房服务,20000000,协议,www.sfsigroup.com
青海省格尔木市东出口光伏产业园区,青海省,西南证券股份有限公司,871438,makuiliang@qhbklc.com,"BG Green Industry(Qing hai) New Energy Co.,Ltd. BG Green Industry",0979-5990970,电力、热力生产和供应业,刘世华,20170629,北控绿产（青海）新能源股份有限公司,13021999092,null,马魁良,北控绿产,500000000,协议,无
浙江省杭州市西湖区三墩镇西园八路 2 号,浙江省,中信建投证券股份有限公司,871439,wangyuefan@enjoyor.cc,"ENJOYOR INCUBATORCO.,LTD",0571-89930314,其他服务业,徐理虹,20170615,银江孵化器股份有限公司,0571-89930314,null,王跃范,银江孵化,55000000,协议,http://www.ejbc.net/
杭州市滨江区长河街道江汉路1785号网新双城大厦1幢701室,浙江省,中国中投证券有限责任公司,871440,phare@pht.cc,"Hangzhou Phantom Technology Co.,Ltd.",0571-88920696,软件和信息技术服务业,邓国梁,20170601,杭州凡腾科技股份有限公司,0571-88923396,null,邓国梁,凡腾科技,11111111,协议,www.pht.cc
上海市青浦区白鹤镇赵中路31弄2号云峰大楼701室B,上海市,山西证券股份有限公司,871441,boompublic@vip.163.com,"Shanghai Boom Science And Technology Co.,Ltd",021-54902033,软件和信息技术服务业,皋魏,20170602,上海华魏科技股份有限公司,18918363898,null,张芳,华魏科技,17782440,协议,www.boomdts.com
成都高新区高朋大道11号,四川省,湘财证券股份有限公司,871442,zhangyh@highland-tech.com,"Cheng Du Hailan-Tiancheng Technology Co., LTD.",028-85181315,仪器仪表制造业,申万秋,20170505,成都海兰天澄科技股份有限公司,028-85181315,null,张玉洪,海兰天澄,10075108,协议,www.highland-tech.com
江阴市临港街道江市路9号,江苏省,西藏东方财富证券股份有限公司,871443,179559418@qq.com,"Jiangyin Baoneng Precision New Material Co.,LTD",0510-86687376,金属制品业,周敏君,20170505,江阴宝能精密新材料股份有限公司,0510-86687980,null,林五清,宝能股份,13750000,协议,www.jybaoneng.com
黑龙江省拜泉县永勤乡荣胜村,黑龙江省,国盛证券有限责任公司,871445,593219967@qq.com,"HeilongjiangHaiheBeverageIndustryCo.,LTD.",0452-7160878,酒、饮料和精制茶制造业,栾丹丹,20170512,黑龙江海赫饮品股份公司,13089717171,null,鞠宏伟,海赫饮品,32930000,协议,www.hhyp.cn
烟台市莱山区迎春大街170号金贸中心17楼1706、1707、1708室,山东省,安信证券股份有限公司,871446,ir@soocedu.com,"Shandong Sooc Education Technology Stock Corp.,Ltd",0535-2109318,软件和信息技术服务业,黄贵洲,20170519,山东瘦课网教育科技股份有限公司,0535-2109358,null,李凤莉,瘦课教育,11111100,协议,http://group.soocedu.com
珠海市高新区唐家湾镇华冠路1号,广东省,华金证券股份有限公司,871447,higrand@higrand.com,"ZHUHAI HIGRAND TECHNOLOGY CO., LTD HIGRAND TECHNOLOGY",0756-3398001,专用设备制造业,郭瑾,20170516,珠海华冠科技股份有限公司,0756-3398000,null,杜鹏,华冠科技,45000000,协议,http://www.higrand.com
宁波市镇海区庄市街道二区胜隆村兆龙路北5幢1-1至1-3号,浙江省,开源证券股份有限公司,871448,695385945@qq.com,"Ningbo Jiangnan Cultural Creative Co.,Ltd",0574-87124683,居民服务业,张海波,20170721,宁波烟雨江南文化创意股份有限公司,0574-87124683,null,张花蕾,烟雨江南,13736300,协议,www.cnyyjn.com
太原高新区高新街17号2幢5层504室,山西省,山西证券股份有限公司,871449,ljy@hytechie.com,"Shanxi Heyuan Technologe Co., Ltd.",0351-3525667,专业技术服务业,邓韶辉,20170526,山西禾源科技股份有限公司,13754809156,null,刘建英,禾源科技,8000000,协议,www.hytechie.com
江西省抚州市乐安县乐安商贸北大道,江西省,国融证券股份有限公司,871450,dmb@lemeids.com,"LeMeids Co.,Ltd.",0794-8232858,互联网和相关服务,胡婧璐,20170620,乐美电商股份有限公司,0794-8232858,null,占堂良,乐美电商,50000000,协议,http://www.lemeids.com/
苏州高新区向阳路198号,江苏省,东吴证券股份有限公司,871451,cheny@h-sun.com,"SUZHOU HUAXIN MICRO-ELECTRONICS CO.,LTD",0512-68259974,计算机、通信和其他电子设备制造业,钱正,20170614,苏州华芯微电子股份有限公司,0512-68256888,null,陈艳,华芯微,30000000,协议,www.china-chip.com
莱芜高新区九龙山路006号,山东省,东北证券股份有限公司,871452,wt@longertek.com,"Shandong Longertek Technology Co., LTD",0634-8808002,铁路、船舶、航空航天和其他运输设备制造业,李敬茂,20170627,山东朗进科技股份有限公司,0634-8802310,null,王涛,朗进科技,66680000,协议,www.longertek.com
云南省昆明市盘龙区小坝路2号金尚俊园C幢写字楼27层,云南省,安信证券股份有限公司,871453,wangkp@sciencesea.com.cn,ScienceSea Electronics Co.，Ltd.,0871-63312778,软件和信息技术服务业,王建平,20170615,科海电子股份有限公司,0871-63385999,null,王科平,科海电子,50000000,协议,http://www.sciencesea.com.cn
江苏省海门市临江新区扬子江路88号,江苏省,长江证券股份有限公司,871454,yhzdd@163.com,"Nantong Long Xiang New Materials Technology Co., LTD",0513-82314688,化学原料和化学制品制造业,漆后建,20170508,南通龙翔新材料科技股份有限公司,0513-68015383,null,杨海洲,龙翔新材,50000000,协议,http://www.hyyk.com/
北京市东城区东长安街10号长安大厦708室,北京市,开源证券股份有限公司,871455,Lfbcsd01@feridmuirad.com,Laiwa & Ferid(Beijing)Biotechnology Inc.,010-65566261,批发业,赵莉,20170524,北京富丽华德生物医药科技股份有限公司,18600607313,null,张影秀,富丽华德,24805170,协议,http://www.santalinus.com/
福州市鼓楼区软件园开发区29号楼4楼,福建省,兴业证券股份有限公司,871456,micable_dmb@micable.cn,"Fuzhou MIcable Electronic Technology Co.,Ltd",0591-87382860,计算机、通信和其他电子设备制造业,刘伟,20170810,福州迈可博电子科技股份有限公司,0591-87382260,null,柯文聪,迈可博,18240000,协议,http://www.micable.cn/
平阳县滨海新区阳屿路38号,浙江省,上海证券有限责任公司,871457,913038235@qq.com,"ZHE JIANG JUSHI SECURITY TECHNOGY GO.,LTD",0577-63761886,金属制品业,杜胜勇,20170508,浙江钜士安防科技股份有限公司,0577-58186116,null,周月富,钜士安防,39880000,协议,http://www.jushigroup.com
浙江省金华市婺城区竹马工业区,浙江省,方正证券股份有限公司,871458,yhkjgf@yihuokeji.com,ZHEJIANG YIHUO TECH CO.LTD,0579-82571959,金属制品业,姜志瑜,20170505,浙江一火科技股份有限公司,18006508078,null,赵英,一火科技,33875000,协议,www.yihuokeji.com
西安市沣东新城石化大道西段九号,陕西省,国融证券股份有限公司,871459,Lhkj705@163.com,XI’AN LANHUI SCIENCE AND TECHNOLOGY CO. LTD,029-84383279,通用设备制造业,康远征,20170503,西安蓝辉科技股份有限公司,18291466158,null,曹晓东,蓝辉科技,10000000,协议,www.xalanhui.com
海门市常乐镇中南村六组68号内2号房,江苏省,长江证券股份有限公司,871460,wumingjia@znisolar.com,"Jiangsu Pantheon New Energy Development co.,Ltd",0513-68702510,电力、热力生产和供应业,智刚,20170505,江苏磐石新能源开发股份有限公司,0513-68702510,null,吴明佳,磐石新能,100000000,协议,http://www.znisolar.com
null,广东省,华安证券股份有限公司,871461,null,null,null,橡胶和塑料制品业,null,20170503,广东道生科技股份有限公司,null,null,null,道生科技,10000000,协议,null
苏州工业园区方洲路128号,江苏省,国泰君安证券股份有限公司,871462,admin@huiborobot.com,"JIANGSU HUIBO ROBOT TECHNOLOGY CO.,LTD",0512-87171377-2003,通用设备制造业,孔繁河,20170608,江苏汇博机器人技术股份有限公司,0512-87171377,null,张微微,汇博股份,100000000,协议,www.huiborobot.com
福建省漳州市平和县文峰镇文美村,福建省,开源证券股份有限公司,871463,49969160@qq.com,"ZHANG ZHOU FUTAI RECYCLING RESOURCES CO.,LTD.",0596-7031656,废弃资源综合利用业,姚文明,20170518,漳州市福泰再生资源股份有限公司,0596-7031657,null,蔡秀端,福泰资源,55880000,协议,无
郑州高新技术产业开发区翠竹街76号9号楼1单元12层1217号,河南省,中信建投证券股份有限公司,871464,cnwote@126.com,"Zhengzhou Wote Energy-saving Technology Co., Ltd.",037160136659,科技推广和应用服务业,李勋,20170503,郑州沃特节能科技股份有限公司,037160136658,null,李柏任,沃特节能,56500000,协议,http://www.zzwote.com/
温州市龙湾区瑶溪镇黄石村二产工业用地3#、6#厂房,浙江省,上海证券有限责任公司,871465,857867939@qq.com,"Zhejiang Fengzhong Building Material Technology Co.,Ltd.",0577-86630011,非金属矿物制品业,王勤骇,20170505,浙江丰众建筑材料科技股份有限公司,0577-86631881,null,季群,丰众建科,12301200,协议,www.zjwzfz.com
沈阳经济技术开发区七号路7甲3-1号,辽宁省,东北证券股份有限公司,871466,sankepump@vip.sina.com,"Shenyang Sake Nuclear Equipment Manufacture Co,.Ltd.",024-25380878,通用设备制造业,胡小军,20170504,沈阳三科核电设备制造股份有限公司,024-25380848-8302,null,杨贺,三科核电,20500000,协议,www.sysnem.com
中国（上海）自由贸易试验区世纪大道1701号1301单元,上海市,招商证券股份有限公司,871467,cailuoyi@shcifco.com,Shanghai ZhongqiFuturesCo.，Ltd.,021-61090877,资本市场服务,吕海鹏,20170619,上海中期期货股份有限公司,021-61090836,null,蔡洛益,上海中期,600000000,协议,www.shcifco.com
佛山市顺德区陈村镇潭州村委会工业区三路,广东省,东莞证券股份有限公司,871468,188@gd-yt.cn,"Guangdong Yongtong Crane Machinery Co.,Ltd.",0757-23832080,通用设备制造业,叶宏洪,20170509,广东永通起重机械股份有限公司,0757-29915117,null,马仁俊,永通重机,35000000,协议,www.gd-yt.cn
广州市天河区珠江新城华穗路174号星辰大厦东塔1705房,广东省,万联证券有限责任公司,871469,2355604863@qq.com,GUANGZHOU MINGHAN TECHNOLOGY CO. LTD,020-37591283,仪器仪表制造业,王照,20170515,广州市铭汉科技股份有限公司,020-37591280,null,李晓颖,铭汉股份,8235294,协议,www.mhtech.com.cn
辽宁省沈阳市浑南区世纪路4号,辽宁省,中泰证券股份有限公司,871470,yhfei678@sina.com,"LIAONING JNIN CULTURE MEDIA CORPORATION Co., Ltd",024-23781488,印刷和记录媒介复制业,张坤阳,20170504,辽宁金印文化传媒股份有限公司,024-23781488,null,费宇航,金印传媒,43000000,协议,www.jycmgf.com，www.金印传媒.com
浙江省诸暨市枫桥镇北环路295号,浙江省,财通证券股份有限公司,871471,tech-way@163.com,"Zhejiang Tech-Way Biotechnology Co., Ltd",0575-87040068,食品制造业,胡铭翔,20170605,浙江天伟生物科技股份有限公司,0575-87040068,null,王伟潮,天伟生物,16800000,协议,www.tech-way.cn
中山市古镇镇曹三竹围工业区东兴东路与同兴路交界处红绿灯旁,广东省,长江证券股份有限公司,871472,710076630@qq.com,"Loyal Lighting Co.,Ltd.",0760-22323133,电气机械和器材制造业,周家祥,20170516,广东莱亚智能光电股份有限公司,0760-22357149,null,张学俊,莱亚光电,10000000,协议,http：//www.loyallighting.com
武汉市东湖新技术开发区光谷大道58号关南福星医药园3栋8层04号,湖北省,财富证券有限责任公司,871473,Xiongshengli79@126.com,"Wuhan Blooming Low-carbon IndustryCO.,LTD",027-82865621,建筑安装业,胡晓利,20170505,武汉博茗低碳产业股份有限公司,027-82865621,null,熊胜利,博茗低碳,23300000,协议,http://www.sunlol.com
杭州经济技术开发区6号大街260号16幢四层,浙江省,西藏东方财富证券股份有限公司,871474,zfchen@lc-bio.com,null,0571-81951905,研究和试验发展,郎秋蕾,20170515,杭州联川生物技术股份有限公司,0571-87662413,null,陈志锋,联川生物,10309000,协议,http://www.lc-bio.com/
深圳市福田区凯丰路12号胜捷大厦6B03,广东省,安信证券股份有限公司,871475,649888516@qq.com,"shenzhen Yizheng Insurance Loss Adjusters CO., LTD",0755-82824287,保险业,张大力,20170518,深圳市一正保险公估股份有限公司,0755-83206321,null,胡斌,一正保险,6500000,协议,http://yzggu.com/
徐州市淮海西路255#公交商贸大厦1-404,江苏省,东莞证券股份有限公司,871476,evida_jw@163.com,"Jiangsu YiWeiDa Intelligent Technology Co.,Ltd.",0516-82630135,专用设备制造业,王晓强,20170510,江苏伊维达智能科技股份有限公司,0516-82630125,null,季伟,伊维达,13000000,协议,http:// www.evida.com.cn
南京市鼓楼区幕府东路199号,江苏省,东吴证券股份有限公司,871477,602730906@qq.com,null,025-58786080,电气机械和器材制造业,李杏彬,20170519,南京中凯光电科技股份有限公司,025-58745855,null,赵志杰,中凯光电,5000000,协议,www.njzk.cc
银川(国家级)经济技术开发区同心南街296号,宁夏回族自治区,中泰证券股份有限公司,871478,mahui@jnrs.com.cn,"NING XIA JUNENG ROBOTICS CO.,LTD.",0951-5195389,专用设备制造业,孙文靖,20170505,宁夏巨能机器人股份有限公司,0951-5195400,null,麻辉,巨能股份,18260000,协议,www.jnrobot.com.cn
盘锦市兴隆台区高新产业园区7号,辽宁省,金元证券股份有限公司,871479,Difanghuo212@163.com,null,0427-7807098,开采辅助活动,赵东,20170511,盘锦辽河油田隆亿实业股份有限公司,0427-7807098,null,代胜吉,隆亿股份,24450000,协议,null
朝阳市龙城工业园区-兴中路117号,辽宁省,山西证券股份有限公司,871480,lyhbvip@163.com,Liaoning Long Yun Environmental Protection Technology Co.Ltd.,0421-2858867,废弃资源综合利用业,庄铁军,20170516,辽宁隆运环保科技股份有限公司,0421-3991050,null,朱平,隆运环保,10000000,协议,http:www.lnlyhbkj.com
广州市天河区元岗路310号自编4栋503单元,广东省,开源证券股份有限公司,871481,13650841836@163.COM,Guangdong ZhongyunMedia Technology .Co.Ltd,020-38062155,商务服务业,张清枝,20170504,广东中运传媒科技股份有限公司,020-38062155,null,陈建芳,中运传媒,30000000,协议,http://u92899.dzg168.com/
江西省九江市德安县工业园西区,江西省,恒泰证券股份有限公司,871482,post@jxnfgl.com,"Jiangxi South Boiler Share Co.,Ltd.",0792-4363070,通用设备制造业,邓安,20170525,江西南方锅炉股份有限公司,0792-4363881,null,魏国华,南方锅炉,52631600,协议,www.jxnfgl.com
仪征市经济开发区沿江大道科研二路2号,江苏省,东海证券股份有限公司,871483,office@onitl.com,"Onitl cable science and technology Co.,Ltd",0514-89388961,电气机械和器材制造业,吴霖刚,20170516,奥林特电缆科技股份有限公司,0514-89388968,null,曹雪洁,奥林特,50000000,协议,www.onitl.com
北京市海淀区首体南路9号9楼3层305,北京市,天风证券股份有限公司,871484,wujh@cnegroup.com,"Concord Power Consulting & Design(Beijing)Corp.,Ltd(CPCD)",010-88317740,专业技术服务业,李建春,20170509,聚合电力工程设计（北京）股份有限公司,010-88317708,null,武镜海,聚合电力,50000000,协议,http://www.cpcd.cn/
西安市经济技术开发区凤城八路西北国金中心E幢5层503室、504室、505室,陕西省,中国中投证券有限责任公司,871485,313272001@qq.com,"Shaanxi Changan Cultural Commercial Co., Ltd.",029-86114989-0,房地产业,牛春燕,20170505,陕西长安文化商业股份有限公司,029-86114989-8005,null,吴升,长安文化,5000000,协议,-
甘肃省兰州市城关区九州中路563号,甘肃省,华龙证券股份有限公司,871486,gslongcuitang@163.com,"Gansu Longcuitang Nutrition and Health Food Co., Ltd.",0931-8380307,农副食品加工业,刘金全,20170522,甘肃陇萃堂营养保健食品股份有限公司,0931-8315880-8008,null,闫铁钧,陇萃堂,35512000,协议,http://www.lct.net.cn/
银川高新技术开发区科技园A(座),宁夏回族自治区,首创证券有限责任公司,871487,zhoucaiping@huahui-carbon.com,Ningxia Huahui Activated Carbon Company Limited,0951-5070248,化学原料和化学制品制造业,赵丽莉,20170517,宁夏华辉活性炭股份有限公司,0951-5070239,null,周彩萍,宁夏华辉,169122443,协议,http://www.huahui-carbon.com
中山市火炬开发区敬业路6号8栋,广东省,第一创业证券股份有限公司,871488,hardenmachinery@qq.com,"Zhongshan Shredder Machinery Co., Ltd.",0760-87601102,专用设备制造业,缪家文,20170606,中山斯瑞德环保科技股份有限公司,0760-89935423,null,缪家文,斯瑞德,16000000,协议,www.lajiposuiji.com
湖州市吴兴区戴山路1888号吴兴区科技创业园8号标准厂房一楼,浙江省,东吴证券股份有限公司,871490,yxp@mjtech.com.cn,"Zhejiang Meijing Technology Co., Ltd.",0572-2067169,计算机、通信和其他电子设备制造业,谢可勋,20170718,浙江美晶科技股份有限公司,0572-2262067,null,袁新平,美晶科技,43975580,协议,www.mjtech.com.cn
苏州工业园区苏桐路6号,江苏省,申万宏源证券有限公司,871491,jiangxh@hezhan.com,"Suzhou Hezhan Design & Construction Co.,Ltd",0512-67621927,建筑装饰和其他建筑业,沈晨冰,20170601,苏州合展设计营造股份有限公司,0512-62889866-6202 13862038077,null,江易桦,合展设计,22255000,协议,www.hezhan.com
辽宁省调兵山市晓明镇,辽宁省,长城证券股份有限公司,871492,316997649@qq.com,Bomet Boron Alloys Co.，Ltd,024-77700166,黑色金属冶炼和压延加工业,李力,20170509,博迈特硼合金股份有限公司,15040055775,null,王兆功,博迈特,163500000,协议,www.tlbmt.com
厦门市海沧区东孚镇汤岸西路89号4号楼1层,福建省,新时代股份有限公司,871493,zzy@xmanyue.com,"XIAMEN ANYUE TRENCHLESS ENGINEERING TECHNOIOGY CO.,LTD.",0592-5051208,土木工程建筑业,廖宝勇,20170503,厦门安越非开挖工程技术股份有限公司,0592-5052268,null,朱志英,厦门安越,16249129,协议,www.xmanyue.com
广州市花都区新华街九谭新华工业区新都大道168号b3栋厂房第5层之一,广东省,东莞证券股份有限公司,871494,vicky@viky.com.cn,Guangzhou Desheng Photoelectric Technology Cory,020-83800047,电气机械和器材制造业,艾元平,20170605,广州市德晟光电科技股份有限公司,020-61816308,null,吴维亮,德晟股份,22810000,协议,www.dslight.cn
中国(上海)试验贸易区郭守敬路498号6幢14208-4室,上海市,东北证券股份有限公司,871495,lwz@ghxf.net,"Shanghai guanghua insein fire intelligent system co., LTD",021-57782129,专用设备制造业,金欣,20170512,上海光华永盛消防智能系统股份有限公司,021-57782077,null,李文周,光华消防,20165500,协议,www.ghys.com.cn
北京市海淀区成府路28号4-1309,北京市,安信证券股份有限公司,871496,yanglan@mingdabeta.com,Mingdabeta(Beijing)Information Technology Co.Ltd.,010-82600039,软件和信息技术服务业,张鹏,20170609,明大启微（北京）信息技术股份有限公司,010-82600039,null,杨岚,明大启微,5000000,协议,www.mingdabeta.com
北京市顺义区大孙各庄镇后六马村,北京市,渤海证券股份有限公司,871497,bjliuma@163.com,"Beijing Liuma Technology Share Co.,Ltd",010-82663662,畜牧业,符开星,20170605,北京六马科技股份有限公司,010-82663662,null,许晨,六马科技,12773750,协议,http://www.lumagroup.cn/
